Site_Name,Year_Recorded,longitude,latitude
Mountain View Stock Farm,1989,-73.2966987106524,43.70827457889811
Monroe Furnace,1989,-77.89451595890827,40.69544743174193
Greenwood Furnace,1989,-77.76397458821133,40.648623538793856
"Dreibelbis, Joel, Farm",1989,-75.87599432845076,40.517820367625845
Bowmansville Roller Mill,1990,-76.00625965293018,40.191008766466425
Futral Family Farm,1989,-77.63623254940687,34.80788543890873
Catherine Lake Historic District,1989,-77.56183747065752,34.81706846609968
Southwest Historic District,1989,-77.50525702037835,34.741825244161674
Arlington Village Historic District,1989,-73.1560792856666,43.07296721533337
Mechanicville Hydroelectric Plant,1989,-73.6793933579199,42.87915115595376
Mount Airy Historic District,1989,-74.90445181657296,40.399334913174066
Blair Presbyterial Academy,1992,-74.96241362015829,40.98517428577503
East Bloomfield Historic District,1989,-77.43392107529462,42.89551027823904
Rock Ledge,1989,-73.89593789651352,41.90006560110313
Marshallville Historic District,1989,-74.77476798596265,39.311109209366144
"Merion Golf Club, East and West Courses",1989,-75.32096764229229,39.99808457272141
Madison Civic Commercial District,1991,-74.41635973212115,40.75828984967168
Bryan--Bell Farm,1989,-77.2580683715794,35.002175420166786
Kingston Village Historic District,1990,-74.61032344120275,40.37747478946977
Academy Hill Historic District,1990,-75.19466884301502,40.98876255585839
Moorestown Historic District,1990,-74.93643874403723,39.96626927641889
Old Uptown Harrisburg Historic District,1990,-76.8948974697802,40.274081201371324
Middle Valley Historic District,1990,-74.81648440415005,40.758044555199625
Raritan-Readington South Branch Historic District,1990,-74.83762816472887,40.53067809776974
Marble Street Historic District,1990,-73.04404005804798,43.59770315304254
Harbison--Walker Refractories Company,1990,-77.88937817329911,40.3861951249709
Thainston,1990,-77.00935424772794,38.56848960506127
Mill Avenue Historic District,1990,-77.43377151366607,34.7491546839892
Swansboro Historic District,1990,-77.11996450387066,34.68713838713177
Richlands Historic District,1990,-77.54684145144586,34.90030511968842
Tappan Historic District,1990,-73.9494437367242,41.02281579323291
Hamorton Historic District,1990,-75.65458924829449,39.869114268183004
Mount Pleasant Historic District (Boundary Increase),1990,-76.87122305133329,40.264819355666724
Mari-Castle,1990,-72.66788477442635,43.91765759200799
Stockbridge Common Historic District,1990,-72.75496056317496,43.78673394023916
Garner Farm,1990,-77.64796840736759,36.399636189787664
Old Woodley Park Historic District,1990,-77.05308180006644,38.925762081180835
"Causeway, The",1990,-77.06075154198189,38.93183816720015
Lake Carnegie Historic District,1990,-74.63272760302347,40.35206003125301
Closter Road--Oak Tree Road Historic District,1990,-73.91627277313991,41.01251441380866
Washington Spring Road--Woods Road Historic District,1990,-73.9066511405871,41.01236672991517
Hagerstown City Park Historic District,1990,-77.73034625308753,39.63634851018607
Crisfield Historic District,1990,-75.84878431391614,37.981442995743926
Harford Furnace Historic District,1990,-76.26016669238669,39.49348004793345
Whitaker's Mill Historic District,1990,-76.35397320399997,39.49754630100006
Shelburne Village Historic District,1990,-73.22617141563175,44.380881625850854
West Nottingham Academy Historic District,1990,-76.07988228603425,39.66694400803085
Wyandanch Club Historic District,1990,-73.2255503027078,40.85124048128676
Forest Hill Historic District,1990,-74.1689647128586,40.77541339082621
Stanton Historic Rural District,1990,-74.8329528628389,40.577242134789735
Quaker Meeting,1990,-74.94389827923158,40.56650852251993
Mays Landing Historic District,1990,-74.73031461200624,39.45187025017869
Mount Rainier Historic District,1990,-76.96132043984075,38.93935672962776
Chaumont Historic District,1990,-76.1329821257817,44.067896194990745
Point Salubrious Historic District,1990,-76.15516079476373,44.042729009872716
"Cambridge Historic District, Wards I and III",1990,-76.07887520444493,38.57772575820481
Linden Hall Historic District,1990,-77.76231215767386,40.797925064572716
Collingswood Residential Historic District,1990,-75.07731872205571,39.912984947834865
Collingswood Commercial Historic District,1990,-75.0680826349724,39.91582958104149
Marven Gardens Historic District,1990,-74.49491183690144,39.33344659840201
Beattystown,1990,-74.84241997896716,40.81248939029551
South Camden Historic District,1990,-75.11977775823102,39.9219162754691
Currier Park Historic District,1990,-72.55296314686825,44.198270969005236
Ocracoke Historic District,1990,-75.98345178493946,35.11496210159651
Pottersville Village Historic District,1990,-74.72178179241122,40.71387448138503
Pittstown Historic District,1990,-74.96011035144413,40.5825019432957
Heighe House,1990,-76.33777142866661,39.55020291133339
Petersburg Courthouse Historic District,1990,-77.40537951648584,37.229488050356835
Easton Cemetery,1990,-75.21824122585619,40.69859409426748
Guldin Mill,1990,-75.87787572540434,40.43556496512375
"Delaware, Lackawanna and Western Railroad Yard--Dickson Manufacturing Co. Site",1990,-75.66965399201437,41.40721449768057
Potomac--Broadway Historic District,1990,-77.7145231322815,39.64859350583377
Brentsville Historic District,1990,-77.50120445818425,38.68927171247247
Pettibone Farm,1991,-73.19986684232927,42.533646444343
Lehman's Mill Historic District,1991,-77.67572111824929,39.71160330098059
Woodlawn Historic and Archeological District,1991,-77.16196708661238,38.18985072155988
St. John's Church Historic District (Boundary Increase),1991,-77.41751812702016,37.5313186472115
Monument Avenue Historic District (Boundary Increase),1991,-77.47879505299997,37.56679507200005
Rockland County Courthouse and Dutch Gardens,1991,-73.99028681397058,41.14674365879129
Norwich Village Historic District,1991,-72.30999588231728,43.71559074314831
Herndon Historic District,1991,-77.38597107604187,38.96965733682255
Cape Charles Historic District,1991,-76.01606730962827,37.26975666103701
Plymouth Historic District,1991,-76.74979270028736,35.86426540866939
Bronx River Parkway Reservation,1991,-73.79375751325614,41.01943754436845
Georgetown Academy for Young Ladies,1991,-77.07086943496954,38.91055532079761
Blackstone Historic District,1991,-78.00253940269897,37.07604698642762
Urbanna Historic District,1991,-76.57388307291242,37.635801617181194
Oregon Hill Historic District,1991,-77.45174484030174,37.540256730196695
Brewerytown Historic District,1991,-75.18632473520991,39.97631963111578
Rosenlund Estate Buildings,1991,-73.93252989027711,41.7221000522376
South Street Area Historic District,1991,-76.56289892167462,42.93006975917614
Hopewell Historic District,1991,-76.01666129313477,39.77955709224165
Carson College for Orphan Girls,1991,-75.22079605817096,40.10009625039576
River Road Historic Rural District,1991,-74.61328646222887,40.443031417450385
Imlaydale Historic District,1991,-74.96763347048773,40.71390339226296
Avirett--Stephens Plantation,1991,-77.53483396276629,34.85131761755674
South Wayne Historic District,1991,-75.38279439445755,40.0394706300735
Mullica Hill Historic District,1991,-75.22500405469201,39.7361542329911
College Hill Residential Historic District,1991,-75.20438909928167,40.704939089071246
Oakwood Cemetery,1991,-76.13539898897098,43.030153721395955
"Davis, Phineas, Farmstead",1991,-76.22659414197939,43.46528849713874
Stillman Farmstead,1991,-76.16217099300454,43.4589728137329
Mexico Village Historic District,1991,-76.22945450331633,43.45854995962264
Baltimore--Washington Parkway,1991,-76.84737112690514,39.03387980866436
Port Republic Historic District,1991,-74.49256194714728,39.5208899714888
Pleasant Valley Historic District,1991,-74.8953031628128,40.33844566006539
Schooley's Mountain Historic District,1991,-74.816089092953,40.80479772929305
Wheeler Hill Historic District,1991,-73.94204064100818,41.58070486883315
Readington Village Historic Village,1991,-74.73588155580597,40.569128897786044
Old Trees,1991,-75.87328615088308,42.917486746728166
Botany Worsted Mills Historic District,1991,-74.11897966940604,40.87376682806623
Gardenville--North Branch Rural Historic District,1991,-75.11531351829437,40.376538053511766
Middle Pickering Rural Historic District,1991,-75.57694885232523,40.09467502825009
Robesonia Furnace Historic District,1991,-76.14024981212971,40.34288538932359
Dale Furnace and Forge Historic District,1991,-75.6165506900495,40.42256611854768
Swatara Furnace,1991,-76.49158035023197,40.543263789957145
Mount Hope Estate (Boundary Increase),1991,-76.42584589021948,40.226748541796724
Oxford Industrial Historic District,1992,-74.9934849503883,40.803536314773694
Liberty Corner Historic District,1991,-74.58104147581267,40.663550010413346
Rock Creek Park Historic District,1991,-77.04595565221737,38.96241206998003
Langston Golf Course Historic District,1991,-76.96433935746904,38.90375444040407
Redstone Historic District,1991,-73.19837301309167,44.46999754088693
Slack Farmstead,1991,-76.18482118683038,43.45199484561277
Red Mill Farm,1991,-76.14575136005828,43.425838996840795
Thayer Farmstead,1991,-76.22608531563496,43.45321057331194
Hamilton Farmstead,1991,-76.23065040148866,43.47507222750954
"Smith, Simeon, Mansion",1991,-73.30361365452937,43.63249896959846
"Bates, Martin M., Farmstead",1991,-72.99629930928637,44.36578378530623
Estellville Glassworks Historic District,1991,-74.74730861651558,39.39526485730325
Old Pottstown Historic District (Boundary Increase),1991,-75.6475625336596,40.24585648454164
"Grubb, William, Farm",1991,-77.90297598697023,39.2405512325395
Harrisburg Military Post,1991,-76.87478840758949,40.279076611958644
High Street Historic District,1992,-75.62911401494011,40.242945842562854
Bloomvale Historic District,1991,-73.75692990037123,41.801010018837694
Manhattan Avenue--West 120th--123rd Streets Historic District,1992,-73.95488302592928,40.80896726392969
Powhatan Rural Historic District,1992,-77.20614967906099,38.253612670584204
The Woodpile,1992,-73.72841131616012,41.22942509454519
Heathsville Historic District,1992,-76.47486603201067,37.92078118804244
Emmitsburg Historic District,1992,-77.32754521439338,39.70466041250417
Broadway Historic District,1992,-75.46722840288237,39.569712643178285
Davidsonville Historic District,1992,-76.63046902382557,38.9219791897458
College View Historic District,1992,-77.36457071776019,35.61041739356933
Folly Castle Historic District (Boundary Increase),1992,-77.41053102046533,37.22694205228979
South Market Street Historic District,1992,-77.40622845070513,37.22496341101058
Towanda Historic District,1992,-76.44592176432391,41.77191159345794
"Gehman, John, Farm",1992,-75.58538426840556,40.468903504664226
Ridgewood Farm,1992,-75.89678038505706,40.29547194190341
Birchrunville Historic District,1992,-75.63836465842412,40.13232564220578
Lewes Historic District (Boundary Increase),1992,-75.14052014914327,38.77180214345932
Taylor's Mill Historic District,1992,-74.7680152135379,40.66448652576909
Snyder Estate Natural Cement Historic District,1992,-74.09486816767247,41.847448125840494
Potterstown Rural Historic District,1992,-74.78220550599083,40.649809819501044
"Morris, Gen. Lewis R., House",1992,-72.40974219845285,43.28992751195129
Stupp--Oxenrider Farm,1992,-76.15725655996248,40.382186937732484
Grand View Dairy Farm,1992,-76.08571387571675,40.31421858392967
Kissling Farm,1992,-76.10113771013239,40.36747013780013
Knorr--Bare Farm,1992,-76.0614754715341,40.3232668786765
"Leiby, Jacob, Farm",1992,-75.87753852279238,40.53493465059746
Boyer--Mertz Farm,1992,-75.76611994344168,40.49730224822167
"Schlegel, Christian, Farm",1992,-75.82170558429482,40.459061423535815
Rieser--Shoemaker Farm,1992,-75.97314861960466,40.430833848598226
Ridge Valley Rural Historic District,1992,-75.14104555815712,40.47535932111424
West Laurel Hill Cemetery,1992,-75.2225829510053,40.01492773535006
Damascus Historic District,1992,-75.07034700855151,41.71090415040328
Unadilla Village Historic District,1992,-75.30859214462338,42.32588312023265
Unadilla Waterworks,1992,-75.31511921036522,42.34356599235627
Mott Hollow,1992,-74.55140739160117,40.86206953404984
Carolina Place Historic District,1992,-77.92308083670251,34.23524846218855
Williston Village Historic District (Boundary Increase),1992,-73.06550167598863,44.43712961540441
Town of Potomac,1992,-77.05562228138257,38.82947393754296
Tull--Worth--Holland Farm,1992,-77.59144908393458,35.31533370452713
Onancock Historic District,1992,-75.7464523306625,37.71171821032741
Rosemont Historic District,1992,-77.06294979642757,38.811045407772276
Lake Roland Historic District,1992,-76.64658352776098,39.387015660206266
Masonboro Sound Historic District,1992,-77.84671210974456,34.17867898707061
Church Street--Congress Street Historic District,1994,-76.4184967550902,42.710152244014054
North Main Street Historic District,1993,-76.42171778743855,42.715543543814036
Friends Advice,1992,-77.35834204196026,39.16611020600087
Johnsonburg Historic District,1992,-74.87767303177625,40.96670007677657
Church Street Historic District,1992,-74.12933473466047,44.32648706794807
Cottage Row Historic District,1992,-74.13325865323817,44.333667359770615
Highland Park Historic District,1992,-74.12543743143652,44.33677442097306
Mission of the Church of Our Savior,1992,-72.75652173419614,43.61930676129611
Spangler--Benner Farm,1992,-77.22595830899996,39.74423398400006
"Gilkerson, William and Agnes, Farm",1992,-72.06120320004659,44.36268363783713
Newton Town Plot Historic District,1992,-74.75312364483102,41.05781324065422
Warren Village Historic District,1992,-72.85573290177744,44.11566553040817
Jericho Village Historic District,1992,-72.9955372849681,44.50548539238391
South Worcester Historic District,1992,-74.7570306395207,42.51765405982025
Washington Valley Historic District,1992,-74.53157957384619,40.79909938882364
Murray--Isham Farm,1992,-73.09459054452604,44.39381037895642
Greencastle Historic District,1992,-77.72458951591558,39.7890873856431
Paradise Valley Historic District,1992,-75.66503282101355,39.98441854108163
RittenhouseTown Historic District,1992,-75.19278322918295,40.028060600961105
Asbury Historic District,1993,-75.01252445212324,40.700909008532776
Sheldon--Owens Farm,1993,-73.37359244504842,44.34750539473911
Southampton Village Historic District (Boundary Increase),1993,-72.38264360620029,40.88705386172015
"May, Asa, House",1993,-72.20829571199519,43.926005618092034
Witherell Farm,1993,-73.33946881479892,43.884846572377036
"Raymond, Isaac M., Farm",1993,-72.56742667849754,43.65825219548589
Shelter Island Heights Historic District,1993,-72.35630416495142,41.08481264295976
Poole Forge,1993,-75.97595801566663,40.130674542333395
Milanville Historic District,1993,-75.06295333594441,41.671095543852
Elverson Historic District,1993,-75.83199821021786,40.15674007701205
"Boyd, Theron, Homestead",1993,-72.4633980570819,43.631238069488205
Elka Park Historic District,1993,-74.16816422763192,42.156244640688
Parker Hill Rural Historic District,1993,-72.47897654239705,43.22376811055044
Mill Green Historic District,1993,-76.32576854252225,39.6639631346733
"Hamilton, John, Farmstead",1993,-73.27526695792301,43.98853800728102
St. Joseph's Seminary,1993,-75.05764187476396,41.77025491894567
Canal Street--Clark Street Neighborhood Historic District,1993,-72.55922607231817,42.84886567450857
Brook Farm,1993,-72.6552078155758,43.4417439985148
Beachbend,1993,-73.1836637967274,40.90291792192398
East Farm,1993,-73.15425608112096,40.91331288807877
Harbor House,1993,-73.1783807434012,40.896757606602215
Land of Clover,1993,-73.18613740979552,40.91356979534715
"Ryan, William J., Estate",1993,-73.18707861145481,40.903759305008684
"Wetherill, Kate Annette, Estate",1993,-73.16861060921137,40.89272239320226
Woodcrest,1993,-73.18256462837624,40.90003663937898
Okehocking Historic District,1993,-75.48834131372469,39.976444545909786
McConnellsburg Historic District,1993,-77.99882615814386,39.932354519170126
Indian Brook Road Historic District,1993,-73.91453221487497,41.415624909773214
Riverside Cemetery,1993,-76.47585065038074,43.42338156181599
Vanderbilt Lane Historic District,1993,-73.93722848612008,41.80258762247924
Main Street--Albertson Street--Park Place Historic District,1993,-73.93764124052714,41.78969392132107
Upper Fairmount Historic District,1993,-75.79990183455736,38.10706749608504
Hanover Village Historic District,1993,-74.36371396120295,40.80185731118331
Coleman Station Historic District,1993,-73.51912048393729,41.905625693351205
Lawyers Hill Historic District,1993,-76.73111731176277,39.22003908693047
Winooski Falls Mill Historic District (Boundary Increase),1993,-73.18588375629061,44.48864889220914
"Whitcomb, M. S., Farm",1993,-72.93920910783653,44.39193542214841
Farmville Historic District,1993,-77.58594213699044,35.598969791937755
Greenway Historic District,1993,-78.03549027962102,39.07027987677746
Camp Dudley Road Historic District,1993,-73.41488661839985,44.1538640691062
Lower Deer Creek Valley Historic District,1993,-76.23449962844778,39.61194575164566
"Chittenden, Giles, Farmstead",1993,-73.04489796777035,44.4497317089097
"Johnson, Dan, Farmstead",1993,-73.05593908471519,44.430701141334076
Honeoye Falls Village Historic District,1993,-77.59167596910846,42.94979498967446
Ballard Farm,1993,-73.12793889547093,44.71038050828273
Mountainville Historic District,1993,-74.80798305141938,40.69308318336423
High Street Historic District,1993,-74.85825839213796,40.07787266038246
Garrison Grist Mill Historic District,1993,-73.94558626774342,41.37498503429486
New York Central Railroad Adirondack Division Historic District,1993,-74.57636132084963,43.90899916476455
Hagerstown Historic District,1994,-77.71796211588719,39.63980802718865
Pleasant Valley Historic District,1994,-75.00411519702465,40.750022075079166
Broadway Historic District (Boundary Increase II),1994,-73.78693329810582,43.091148382218016
Northside Historic District,1994,-76.22045416832351,36.306455681882454
Elizabeth City State Teachers College Historic District,1994,-76.21229241507329,36.283756301538915
West of Boulevard Historic District,1994,-77.4791975187437,37.55995471011381
Shepard Street--South Road Street Historic District,1994,-76.22172621356867,36.29450186277468
Riverside Historic District,1994,-76.20895342609613,36.29551358930924
Salisbury Fish Hatchery,1994,-73.09631816549013,43.92480773802622
Cold Spring Harbor Laboratory Historic District,1994,-73.46702035205026,40.862114233178154
Columbia Historic District,1994,-76.25184148805195,35.91825926699486
"Miller, William, Farm Historic District (Boundary Increase)",1994,-73.3119066822077,43.59479849334122
West Main Street--West James Street Historic District,1994,-74.98816793292424,42.853532901709976
West Side Historic District,1994,-73.78499646044123,43.08700472223886
Bridgeville Historic District,1994,-75.60140302934009,38.7412912674531
Bennington Fish Hatchery,1994,-73.16631867751681,42.85670781875297
Maple Street--Clarks Avenue Historic District,1994,-72.01745170690232,44.421699055756875
Muddy Creek Forks Historic District,1994,-76.47486404270079,39.8077474975311
Sag Harbor Village District (Boundary Increase),1994,-72.28685589171063,40.99441975112774
Frenchtown Historic District,1994,-75.06265006181444,40.530308001814845
Dolington Village Historic District,1994,-74.89570325702171,40.26614381389489
Brownsburg Village Historic District,1994,-74.9196905208284,40.31876473678491
Aberdeen Gardens,1994,-76.40559490696774,37.03336973074129
Mount Union Historic District,1994,-77.88400663285037,40.385125311421824
Uhlerstown Historic District,1994,-75.07170378205853,40.52909278118596
Sharon Springs Historic District,1994,-74.6152641837334,42.79718547498684
Kinston Commercial Historic District (Boundary Increase),1994,-77.58123401715397,35.26254027152598
Tunbridge Village Historic District,1994,-72.4944547319112,43.8880089409907
Crystal Lake Falls Historic District,1994,-72.17674926233244,44.74707039617128
Union Bridge Historic District,1994,-77.17758616211576,39.56759980933351
Danville Historic District,1994,-76.61689583801872,40.96183445340481
Mad River Valley Rural Historic District,1994,-72.79091880112225,44.22131879238965
Fourteenth Street Historic District,1994,-77.0288326317069,38.909877510486254
"Mulligan, M. C., & Sons Quarry",1994,-74.91358109391255,40.63658032877402
Ayden Historic District,1994,-77.41866979216553,35.4717234089311
Shreiner Farm,1994,-76.26596198978531,40.100798937294854
"Herr, Christian and Emma, Farm",1994,-76.23653507290426,39.97172788239435
"Davis, David, Farm",1994,-76.07915848029471,40.12317776183903
Windom Mill Farm,1994,-76.39816213333393,40.01075930930555
"Habeck, Christian, Farm",1994,-76.36648850370152,40.07435210716592
Clarkson Corners Historic District,1994,-77.92852066012311,43.23399197209599
Granite Historic District,1994,-76.84733219096115,39.3435872405871
Cattell Tract Historic District,1994,-75.04891527263209,39.95468937978998
Annandale Historic District,1994,-74.8775251212377,40.64420103937622
"Goucher College Historic District, Old (Boundary Increase)",1994,-76.61594981936469,39.314552887933345
Kripplebush Historic District,1994,-74.18752302779696,41.8383344778008
Lukens Historic District,1994,-75.8225590944748,39.981422751514614
Cole--Hasbrouck Farm Historic District,1994,-74.10970041390856,41.67330680015724
Mount Aventine,1996,-77.11722136759211,38.61783018123625
North Main--Bank Streets Historic District,1994,-78.19220123770776,43.250866049779525
Honey Hollow Camp,1994,-72.91789981030996,44.350739293896005
Fenn Farm,1995,-73.10364907649134,43.9802064029697
"Doolittle, Colonel Ephraim and Sarah, Farm",1995,-73.30414503225333,43.93854512880547
Mountain Avenue Historic District,1995,-74.67335210200345,40.35694446982395
Marlborough Village Historic District,1995,-75.70278397891938,39.90009386927036
Brandywine Summit Camp Meeting,1995,-75.54738780047661,39.851700022839424
Williamston Commercial Historic District,1995,-77.05538781488775,35.854973616924475
Amsterdam Historic District,1995,-75.15813055834819,40.58829899147114
Main Street Historic District,1995,-78.38719291796625,43.22010833433497
Field Farm,1995,-73.1983760237674,44.2262414787566
Belle Isle,1995,-77.45319545430041,37.52928855763106
Whaleyville Historic District,1995,-76.682808479347,36.59055995708869
Chuckatuck Historic District,1995,-76.57817449597458,36.86139625919177
Driver Historic District,1995,-76.50248057445283,36.825471206188226
Berlin Historic District,1995,-74.92817975510417,39.79287986241144
Trudeau Sanatorium,1995,-74.12231618142206,44.342910663338486
Holmes-Foster--Highlands Historic District,1995,-77.86056026712596,40.792046936384686
College Heights Historic District,1995,-77.87411612541196,40.79937001711003
Worth--Jefferis Rural Historic District,1995,-75.65332546841037,39.937494442837014
Hosford--Sherman Farm,1995,-73.22313594765198,43.56772104477693
Holland Historic District,1995,-76.77535287998184,36.683221113598606
Rest Plaus Historic District,1995,-74.16396737907658,41.819980567181034
Suitland Parkway,1995,-76.94135651861652,38.84864610281823
George Washington Memorial Parkway,1995,-77.1350049983333,38.938846024666724
Churchville Historic District,1995,-75.0133351248463,40.1822795603137
Wilson College,1995,-77.65529930292621,39.95080882164461
Waterloo Mills Historic District,1995,-75.4174592346702,40.02382962774745
Lindesay Patent Rural Historic District (Boundary Increase),1995,-74.77424898788341,42.88013670614749
Village of Greenwich Historic District,1995,-73.49813507647556,43.092085669651134
North Saint Georges Historic District,1995,-75.65151280550502,39.55678981565289
Barnes--Hooks Farm,1995,-77.98433714230389,35.571185662964496
Clinton Historic District,1995,-74.90987925002705,40.63807706864763
Fort Ethan Allen Historic District,1995,-73.1484977524656,44.50532474530573
Mid-Town Historic District,1995,-74.21414835794906,40.665571318682176
Wallace Commercial Historic District,1995,-77.99288150050687,34.735668041639364
Six Mile Run Historic District,1995,-74.55135427128558,40.47233777114145
Morgantown Historic District,1995,-75.88989931320923,40.15555101410592
Buell Street--Bradley Street Historic District,1995,-73.2082085745526,44.47914804152392
Harrellsville Historic District,1995,-76.79153144163928,36.301544247053755
Metropolitan Life Home Office Complex,1996,-73.98676158335572,40.74122317049018
Crooked Lake Outlet Historic District,1996,-76.96338293304188,42.676976865134066
McLaughlin Farm,1996,-72.84552095072674,44.193668511774895
Brookside,1996,-74.56641225155735,40.79588692107879
Combs Hollow,1996,-74.61267941070284,40.81312657609666
Livingston Avenue Historic District,1996,-74.44651205301636,40.49038317350125
New Baltimore Hamlet Historic District,1996,-73.78788587149948,42.44636628037322
South Main Street Historic District,1996,-77.87142712291875,42.72168764905043
Goddard College Greatwood Campus,1996,-72.43664887388233,44.28061383979671
First Old School Baptist Church of Roxbury and Vega Cemetery,1996,-74.53578550261227,42.2496116553881
High Point Park Historic District,1996,-74.6939322732459,41.29337090717926
Main Street Historic Distrct,1996,-77.23413331676154,42.10583835735855
Bowerstown Historic District,1996,-74.99555481906232,40.7743947188835
Weldon Historic District,1996,-77.59712133106434,36.424680529030965
Mount Morris Park Historic District (Boundary Increase),1996,-73.94826376710651,40.80535079850877
Port Murray Historic District,1996,-74.91624051539664,40.79221718946445
East Arlington Village Historic District,1996,-73.14392274884241,43.06176940401851
Eagles Mere Historic District,1996,-76.57634253661988,41.41727118459934
Russia Corners Historic District,1996,-75.07951832989882,43.257865981029596
Cragsmoor Historic District,1996,-74.37627393064727,41.67027027966703
Old Neck Historic District,1996,-76.41837188697178,36.19275603886989
Mill Creek Historic District (Boundary Increase),1996,-75.27034311433403,40.037648166920256
West Point Historic District,1996,-76.79678672985597,37.5320411938036
University Park Historic District,1996,-76.94316256998343,38.97315666119774
Long Marsh Run Rural Historic District,1996,-77.91498062244086,39.161102705609025
Fairville Historic District,1996,-75.63292131181937,39.84791767984398
Manitoga,1996,-73.97895085018196,41.34810218905821
Lineboro Historic District,1996,-76.84637154979382,39.71705949605381
Stuyvesant Heights Historic District (Boundary Increase),1996,-73.93989770072868,40.680764088912355
"Williams, John S., House and Farm",1996,-73.58091084231889,42.44030108863176
Maple Street Historic District,1996,-77.22875371222548,42.10984974455958
Normandy Park,1996,-74.45239206306562,40.79197798965267
Fairmount Historic District,1996,-74.77573867642995,40.718972026478156
Gray Rocks,1996,-72.97425653935855,44.401335803050344
Hanover Historic District,1997,-76.98258568842132,39.806507621168734
Gap View Farm,1997,-77.84915124744101,39.34224648353956
"King Farm, The",1997,-72.54351913054538,43.624123775584664
Dorset Village Historic District (Boundary Increase),1997,-73.10837145231298,43.251813281891636
South Tuckahoe Historic District,1997,-74.75290496528353,39.29051338357504
Green--Wood Cemetery,1997,-73.99018959824915,40.65223866372745
Downtown Charles Town Historic District,1997,-77.85898465248678,39.28930889314466
Pocono Manor Historic District,1997,-75.37148751572896,41.09762010619179
McKinstry's Mills Historic District,1997,-77.1697397639122,39.53431429205611
Good Counsel Complex,1997,-73.76402017961004,41.03923840629287
Fitzwilliam Common Historic District,1997,-72.14571574216953,42.77943858569925
Clayton Historic District (Boundary Increase),1997,-76.087158987486,44.242462787209114
Cool Spring Battlefield,1997,-77.87734302212621,39.140503796704145
Glen Rock Historic District,1997,-76.7325681054478,39.7927842271618
Vischer Ferry Historic District (Boundary Increase),1997,-73.80959840558182,42.795898237492715
Church Street Historic District,1997,-74.9831590756571,42.85625993906493
Furnace Grove Historic District,1997,-73.1562805042272,42.88507922569468
Greenville Tobacco Warehouse Historic District,1997,-77.37660349251044,35.60655895508135
Quechee Historic Mill District,1997,-72.42078926263895,43.65006283246934
"Oaks Historic District, The",1997,-75.05857641033332,39.94876615333337
Cooch's Bridge Historic District (Boundary Decrease),1999,-75.73557189681023,39.64009933792707
Cokesbury Historic District,1997,-74.83813077752274,40.68409390216271
New Windsor Historic District,1997,-77.10554699628044,39.54259433395334
Church Hill North Historic District,1997,-77.41558371147079,37.533009139148874
Montrose Park Historic District,1997,-74.2482701420695,40.74945293736013
Road Up Raritan Historic District,1997,-74.49181583587114,40.52996624743519
Southold Historic District,1997,-72.43293642776199,41.06066887414033
"Smith, Gerrit, Estate",1997,-75.68646744669768,42.96811483304963
Maplewood Historic District,1997,-77.62497151133023,43.130875725882866
Main Street Historic District Boundary Increase,1997,-78.38985505026189,43.21807730573345
Linwood,1997,-77.93759333203904,42.86639723967963
West Philadelphia Streetcar Suburb Historic District,1998,-75.21224352619566,39.950340179193546
Honesdale Residential Historic District,1998,-75.25922834433409,41.58103366560288
"Wyeth, N.C., House and Studio",1997,-75.57890420506193,39.865797115326835
"Albertson, Henry, Subdivision Historic District",1998,-75.27215987618673,39.94289465774464
New Market--Linvale-Snydertown Historic District,1998,-74.83351637260343,40.399250399561836
Southside Historic District,1998,-77.0554465958497,42.13921090007162
Foscue and Simmons Plantations,1998,-77.1998745463681,35.0394364840123
Thetford Center Historic District,1998,-72.25009870663655,43.82951623794028
Conoho Creek Historic District,1998,-77.23914975995721,35.910450080513954
New Hampton Historic District,1998,-74.96321495575447,40.71827201644156
Owego Central Historic District (Boundary Increase),1998,-76.25925679608314,42.10401776244818
West Vincent Highlands Historic District,1998,-75.67108845046728,40.127166514802646
Crows Nest,1998,-72.88304817896096,42.91208710975403
Burnt Cabins Historic District,1998,-77.89490266637611,40.07900359506272
Northwood Historic District,1998,-76.59634656641695,39.34071603851886
Ayres' Farm,1998,-74.50365517911582,40.867434179295145
Grace Street Commercial Historic District,1998,-77.43985218981557,37.543124391478685
Wiawaka Holiday House,1998,-73.69224586820351,43.424542081328156
Oak Park Historic District,1998,-75.29875069968405,40.25303890940844
Milford Historic District,1998,-74.80185299780736,41.323064017217135
Forest Home Historic District,1998,-76.46947769809452,42.45184664381212
High Falls Historic District,1998,-74.12787327295779,41.826847597392224
Palmer--Lewis Estate,1998,-73.6178640087569,41.23077579541465
Ripon Lodge (Boundary Increase),1998,-77.90793281320117,39.22275829993994
Woodville Historic District,1998,-77.1827556574951,36.10369407086315
Hartford Village Historic District,1998,-72.3392004019701,43.66257902247543
King and Queen Courthouse Green Historic District,1998,-76.87798765736537,37.670596142353475
Hertford Historic District,1998,-76.46730799897708,36.1897699807345
Sydenham Hospital for Communicable Diseases,1998,-76.5806831853739,39.337860876574844
Cobbs Creek Automobile Suburb Historic District,1998,-75.24679540614768,39.950283304815905
Stoddartsville Historic District,1998,-75.62064060747001,40.22845327602514
Village of Monroe Historic District,1998,-74.18597832772268,41.324584916681296
Mamakating Park Historic District,1998,-74.53615824464976,41.612612441036894
